,leid0_1,leid0_2,leid0_3,leid0_4,leid0_5,leid0_6,leid0_7,leid0_8,leid0_9,leid0_10,leid0_11,leid0_12,leid0_13,leid0_14,leid0_15,leid0_16,leid0_17,leid0_18,leid0_19,leid0_20,leid0_21,leid0_22,leid0_23,leid0_24,leid0_25,leid0_26,leid0_27,leid0_28,leid0_29,leid0_30,leid0_31,leid1_1,leid1_2,leid1_3,leid1_4,leid1_5,leid1_6,leid1_7,leid1_8,leid1_9,leid1_10,leid1_11,leid1_12,leid1_13,leid1_14,leid1_15,leid1_16,leid1_17,leid1_18,leid1_19,leid1_20,leid1_21,leid1_22
CLTC,0.0,0.0,1.4535034087812904e-05,7.332824293886529e-08,0.0,2.4097906158029234e-06,2.3385358465479765e-06,3.836281959194755e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.484433332008055e-06,5.796100922074891e-06,2.558522008555601e-06,2.749544950276226e-06,0.0,0.0,7.385278721396042e-06,0.0,0.0,0.0,7.731088589789981e-07,0.0,4.836496745027954e-06,0.0,0.0,0.0,0.0,0.0,4.898209224992297e-06,0.0,2.7964245427843863e-06,0.0,7.737989737314994e-07,0.0,2.9733672686170453e-06,0.0,0.0,0.0,0.0,5.698272650355018e-06,5.536726350385168e-06,0.0,3.0097577943777542e-06,2.747395331040856e-06,4.6114797410484985e-06,0.0,6.143777108573791e-06,2.270225878085184e-06,0.0
MT-ATP6,7.290762529980807e-05,0.0007892125821898,0.007812452645323,0.003294614586634,0.0044455534484732,0.003695841556613,0.0028257053076268,0.0060103888853633,0.0030573259780029,0.0003920079212973,0.0036927582649324,0.0019801659421255,0.0018302150959458,0.0014447798418618,0.0063103822092345,0.0047479934159497,0.0046129297888564,0.0047057119411602,0.0016002602599268,0.00120144907357,0.0031307774648165,0.0019250860953073,0.0018184329371544,0.0009831090975275,0.0010850464203228,0.0006381145672521,0.0061161378813126,0.0036451505728791,0.0019733804297744,0.0017490989375899,0.0015186421885652,0.0005421730297289,0.0062678730619797,0.0019329399762913,0.0055222218412735,0.0047881672378336,0.0023863645712811,0.0032925337239909,0.0065392675669776,0.0035110154067019,0.0045191424371477,0.0016941659591746,0.0040384140018413,0.005281523984089,0.0078254668765326,0.0029530938652477,0.0049294485016391,0.0027212196689536,0.0061976675953553,0.0014417283196687,0.0054660456577336,0.0043097675063401,0.0025439001837044
ITGB1,0.0,0.0,2.374568135570979e-05,2.565163021426995e-06,4.522411086191135e-06,5.10607808238589e-06,4.097687794308345e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2773453909198295e-06,1.444133402063101e-06,0.0,0.0,0.0,0.0,1.378792091632422e-05,0.0,2.43466420197241e-06,0.0,5.734334373209662e-07,0.0,9.526911862887056e-06,1.5326920115793075e-05,4.561186232351919e-06,0.0,0.0,0.0,1.1043339316795038e-05,1.6829359236942536e-06,3.351969668786624e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.867032935387371e-07,8.884439710104404e-06,1.3215655830880717e-05,3.5722501261208024e-06,4.997137487547221e-06,0.0,1.4284884942508848e-05,0.0,1.7152527389728298e-05,8.857412471053117e-07,0.0
SPTBN1,1.2398934758798742e-05,5.907830886491272e-06,1.9384132453154e-06,8.713475002087057e-06,1.592701167215893e-05,1.5066287076357105e-06,2.0128210282862515e-05,0.0,1.4432214642554227e-05,3.092567513548456e-05,1.970452116122818e-05,1.3498878363616672e-05,9.28867895829502e-06,1.1738689519368824e-05,3.288185327894662e-07,1.1196506106035949e-06,2.01727706937028e-05,2.836498710510383e-07,1.1673131172972124e-05,8.303867703492708e-06,1.7764688706918658e-06,1.9683420723761373e-05,8.081131053559194e-06,1.3471683432469304e-05,8.764314027052133e-06,5.778915228959892e-06,9.974257054105807e-07,8.914333714057793e-07,8.57172529235034e-06,1.2423379351923514e-05,9.053810223984636e-06,8.189909402783074e-06,2.986087441320146e-06,5.437398598097947e-06,1.102485527197961e-06,8.729355287992083e-07,3.260747579742148e-06,1.0914115413683075e-05,1.1529984648318753e-05,1.5859583165447324e-05,1.0341381739659389e-05,1.0964467759519812e-05,1.114367720277873e-05,1.630633382602863e-06,7.879121874423345e-07,1.3320833761645722e-05,1.5333944192068774e-06,9.295219585302684e-06,3.0518699219696537e-06,8.445878822184912e-06,2.5594405179599445e-06,7.890194257001695e-06,1.197099532931014e-05
MYO1C,2.0514967261312164e-06,0.0,3.2737888959493765e-06,9.637877677841382e-07,1.0569977731872037e-06,4.111709051787959e-06,3.0044913789101586e-06,1.661710308058048e-06,1.5853597112202273e-07,0.0,0.0,4.634130163959069e-07,0.0,0.0,1.591694411601617e-06,2.7237945137986512e-06,2.55336075474455e-06,3.14252976116152e-06,2.457559974882422e-07,0.0,3.6600596358522754e-06,1.1011928638946108e-06,0.0,5.802546749126522e-07,0.0,0.0,6.3671178426981175e-06,3.660736108193434e-06,1.1620820934470005e-06,0.0,1.847350570862092e-06,1.3748421099929574e-06,8.52219878852448e-06,2.3560409546940182e-06,3.231479400032984e-06,1.5450462519024496e-06,1.0788001251836557e-06,0.0,2.867042572681116e-06,0.0,4.122894188281008e-07,8.247918393092549e-07,0.0,1.993444689912694e-06,2.4637919154888698e-06,3.653975952323253e-06,4.491680722444915e-06,2.5232780595759267e-06,5.945345496439057e-06,6.950878001727613e-07,2.6245963826311328e-06,0.0,1.3329414975118049e-06
MYH3,0.0,0.0,0.0,0.0,0.0,2.0752409171131388e-06,0.0,0.0,1.773578393591346e-05,0.0001035775914353,3.575654006566798e-05,3.023769896763221e-05,1.5029907694224716e-06,0.0,0.0,5.3775503775457405e-05,1.3397702719812426e-05,7.236956406254147e-06,5.509165563222347e-06,0.0,0.0,0.0,4.175282779483262e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.186628631815467e-05,2.54199854085299e-05,1.5220986017093852e-05,2.619338625023985e-05,0.0001433294109425,0.0002757233177871,3.708790667271812e-05,1.910648498692766e-06,0.0,4.03309624212958e-06,0.0,1.3613189929871894e-05,2.2701307583464905e-05,0.0,1.284453580213108e-06,0.0,2.8144641485776658e-06,0.0,0.0
SURF1,1.158916942556593e-05,0.0,0.0001576482379525,2.268903022493941e-05,1.860606632961182e-05,2.3209128417874795e-05,1.476622958174859e-05,2.757540139328258e-05,1.3567779170271912e-05,0.0,1.7390194320704663e-05,7.05427312364506e-06,6.997441448571041e-06,0.0,3.2794723594249045e-05,4.087798465205784e-05,1.8044857921934614e-05,2.3429431867561663e-05,1.2429819507701307e-05,0.0,1.574978852274842e-05,6.255338779983547e-06,1.8127255296167583e-05,3.673917293074906e-06,0.0,0.0,3.966159708198052e-05,5.130882811378449e-05,0.0,1.0460423135511748e-05,1.0244848194581776e-05,0.0,3.1085134328400126e-05,2.0662609986217475e-05,3.064192501960992e-05,2.2829674451303672e-05,2.0515724894845507e-05,1.5830776591924034e-05,2.763025561572641e-05,8.6195250322542e-06,1.8561786401670143e-05,0.0,1.1293268034395302e-05,3.095324504224978e-05,6.91203141119004e-05,1.6541903297732057e-05,3.178235243067065e-05,9.320304050435214e-06,4.787960538555024e-05,0.0,8.49202718844298e-05,2.205934541673287e-05,0.0
LAMC1,0.0,0.0,4.940784911339522e-06,1.5043264926455729e-05,1.3545648332121055e-05,2.580144215881494e-05,2.3074394701496123e-05,7.301770553604945e-07,8.672393569812347e-07,2.393312401188988e-06,0.0,1.0883223965135117e-07,0.0,4.026523093444285e-06,2.370135764278916e-06,2.8358929757587217e-05,1.993962403996192e-06,4.151012668621045e-06,0.0,2.0697206642877298e-07,1.349166694839378e-06,3.276481223422583e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2877053638512937e-05,1.306696713508454e-06,0.0,0.0,3.791342304486747e-05,1.2534629626058016e-05,8.591971490811999e-06,7.561584124092789e-07,1.8158609998690407e-06,0.0,4.188736372863466e-06,4.61408754509104e-06,7.39791967917214e-07,2.4676130006024416e-06,2.688017701045547e-06,7.83297029917314e-06,0.0,3.787993069188093e-06,5.271231487442702e-06,9.57000813888738e-07,2.7119061511881752e-05,1.1079023664562692e-05,2.4444789131648285e-06,0.0,0.0
DDOST,7.601506342791405e-05,3.716551809731007e-05,0.0003545803295856,0.0001596574362278,0.0002021789295904,0.0002092052556363,0.0001489130677941,0.0002769676804687,0.0001577975954814,8.710969420794252e-05,0.0001792025888625,0.0001486980906542,8.187291309282966e-05,7.03151380880476e-05,0.0002377973913498,0.0002707761962387,0.000247837457008,0.0002185562028542,0.0001153812453386,7.009349814412894e-05,0.0001858188780995,0.0001369530531514,0.0001192919381046,7.250411818868892e-05,8.873685278796532e-05,7.721682404287223e-05,0.0002641431589929,0.0002082596665261,9.46945077186823e-05,9.685188198274774e-05,0.000102408764653,4.10136274592833e-05,0.0002361798360304,6.690165896112873e-05,0.0002011070768543,0.0001954399237234,9.94429051794369e-05,0.0001143198993096,0.00027549963687,0.0001618962841487,0.0001787638953282,6.321369665167784e-05,0.0001420399818285,0.0002558765487677,0.0002488455716377,0.0001171752734167,0.000204267464738,0.0001348841915522,0.0002936360241447,7.779978237072316e-05,0.0003694178851952,0.0001728051090702,0.0001224213480864
PROB1,4.65613097906791e-06,0.0,5.002552331051435e-05,1.0839658690769155e-05,1.8989570546796203e-05,1.794663520948054e-05,1.3482154380133056e-05,1.5394605295489517e-05,8.276764497068595e-06,5.767658238579713e-06,9.499115922483948e-06,6.627535189933378e-06,2.9928650836874886e-06,2.1968603448919475e-06,2.0000485685943146e-05,1.19518736687333e-05,1.3072186004649913e-05,7.406529877301357e-06,8.323562093952488e-06,1.5945105211063563e-06,3.261461320451885e-05,1.1617945794054303e-05,6.321325525934241e-06,3.1200986662408305e-06,5.318586929583656e-06,4.917216407183653e-06,2.875890992268679e-05,1.7752408313042586e-05,6.0186562059080125e-06,3.529621515349736e-06,2.14346201460186e-06,4.389660202700142e-06,3.927639890536669e-05,9.802291183037326e-06,1.829486974079719e-05,3.4580706974888188e-06,1.0376105508946254e-05,8.096231884252814e-06,1.2746245824113957e-05,1.037024811216762e-05,9.27630291816046e-06,2.095931355262456e-06,9.115646434893788e-06,8.105648367303744e-05,0.0001174496894767,1.2300427677683242e-05,2.4843424239819577e-05,2.18289570456552e-05,2.4475679991359294e-05,8.914566672314778e-06,0.0001073173819729,4.153959051817881e-06,2.7814567328906952e-05
MRPS34,1.5090145326763842e-05,8.4222074963592e-06,0.0001574647294276,1.837448468190552e-05,6.237414832627499e-05,2.572003653193345e-05,5.9444590661371846e-05,1.3483558617620835e-05,2.417516191592725e-06,0.0,1.205479124992665e-05,7.49134669246361e-06,3.146820343588529e-06,9.230011866947536e-07,2.773798560734768e-05,0.0,1.0374872213299411e-05,1.6856949721181675e-05,3.2581717680865978e-06,9.212427173610358e-07,3.821107945086021e-05,5.506137212274529e-06,4.849027215700592e-05,0.0,4.930354361670657e-06,0.0,7.380914966134729e-05,3.311321766648993e-05,0.0,0.0,0.0,0.0,9.73155266519648e-05,2.801774370787133e-05,5.944674515318096e-05,7.97392173778086e-06,3.810694059467191e-05,0.0,8.182653996856057e-05,4.227263747264413e-05,5.7099641756240194e-05,1.7229602073002755e-05,3.7371173946793488e-06,7.452542750280935e-05,0.0001371581342655,4.143412892009571e-05,5.3325319458830925e-05,6.219286536402042e-05,2.313025306145569e-05,2.254438779502925e-05,0.0001064776109402,3.7686507561146695e-05,2.5264383712306087e-05
TMEM11,0.000209771674734,7.926147560874422e-06,0.0007618625680288,0.0002055644179198,0.0003488663832541,0.0002644470365125,0.0002418835134648,0.0005321999873059,0.0002444209343964,1.2750577531682435e-05,0.0001780519150944,0.000127117360226,0.000169771389078,0.0001191929479809,0.0005205397983767,0.0005489206075285,0.0004133240430803,0.0004775498223241,0.0001585679820208,0.0001060447551353,0.0002462734307949,9.142522389236674e-05,0.0001391368320695,8.253520659185303e-06,9.59416145730134e-05,6.427184030543309e-05,0.000479018029984,0.0002615313220571,0.0001154424295502,0.000143702262233,5.693536190487136e-05,0.0,0.0003597358023642,0.0001351258660947,0.0003543847027037,0.0003785912451766,0.0002135171631269,0.0002221852703207,0.0004710417418178,0.0002830741410049,0.0004169345687391,0.0001611681129869,0.0001908324284825,0.0002858262820397,0.0002705143117937,0.0001730766993566,0.0002559291526817,0.0001088513509645,0.0003271579691463,2.1137963860282635e-05,0.0003082139076152,0.0002046639651852,0.0002027922727248
TECR,8.240899056567774e-05,2.120415087141221e-05,0.0003778812154613,0.0001343289989434,0.0001399247805926,0.0001171315723716,0.000154980473212,0.0001407767958125,0.0001043613461169,4.019889013241179e-05,0.0001221043570312,0.00011854133915,6.939775312034002e-05,5.638169295337512e-05,0.0002020372396558,0.0001745888696123,0.0002215394730191,0.0001590652548845,5.3944983570045245e-05,6.145119202033994e-05,0.0001827887476334,9.52915106584904e-05,0.0001010369299425,6.991670006568123e-05,3.105957614218461e-05,5.130605527100293e-05,0.0002120417568808,0.0002102167549956,0.0001061659879371,8.505048661995883e-05,6.194640713832981e-05,0.0,5.743803430438827e-05,0.0,4.15033074506457e-05,3.219336754651338e-05,1.6807263463631578e-05,2.9716846754128424e-05,6.250098423045121e-05,3.749440504835301e-05,4.754191732456898e-05,1.766568919290162e-05,3.3324860004340455e-05,0.0001292673659342,8.395986817961353e-05,2.6918873528595973e-05,2.666417957549249e-05,2.899548995601918e-05,0.0001346374115273,1.4117707858271714e-05,9.393940976151626e-05,4.146929465999909e-05,4.584348707992975e-05
PTGES2,2.826329486474243e-05,3.5990319105278524e-06,0.0001602502069241,6.417183607087927e-05,6.156074565236875e-05,7.621569348530246e-05,4.328721934205747e-05,0.00010431070467,2.4446622894924943e-05,0.0,5.201422117197369e-05,7.878161840898074e-06,1.4312217385135124e-05,5.20602672134477e-06,0.0001073496523879,9.98551015494469e-05,7.198137895586318e-05,9.02128209470566e-05,2.369408556829934e-05,8.324852141496997e-06,9.810490900568642e-05,2.302986918786133e-05,2.06890279737848e-05,1.1747122243246012e-05,2.204620882518516e-05,5.1288125934961e-06,0.0001137333425367,0.0001079480195604,1.967344099502776e-05,3.1267880972282054e-05,1.8008303683671642e-05,0.0,0.0001095159756771,2.9498328321972905e-05,7.449779733729435e-05,6.671570950564847e-05,2.9947175544552696e-05,1.034706388046201e-05,0.000105149499339,3.493799231673021e-05,5.131277427009309e-05,2.687280550910312e-05,1.4943096929317677e-05,5.343937591193892e-05,0.0001104070459051,3.8501215703496056e-05,0.000122409658143,5.5459891532423534e-05,0.0001258236759631,2.0363536154906484e-05,0.0001310262724633,6.898174520718532e-05,3.610032960216577e-05
ESD,7.734081966634458e-06,0.0,0.0001665586618102,0.0,8.56380648638618e-06,0.0,7.532010163182039e-06,1.9519088814563164e-05,3.8454953741970735e-06,0.0,0.0,0.0,0.0,0.0,1.077500489444311e-05,0.0,0.0,9.994326709077877e-06,0.0,0.0,6.80619768305058e-05,0.0,0.0,0.0,0.0,0.0,3.091308992147784e-05,5.178518984206043e-05,0.0,0.0,0.0,0.0,1.904113408585912e-05,0.0,0.0,0.0,0.0,4.129550639665281e-06,0.0,0.0,0.0,0.0,0.0,5.97384485277341e-05,6.73484531329427e-05,0.0,3.3598029563523287e-05,0.0,2.6796469217987204e-05,0.0,6.085610601059559e-05,0.0,9.943110217526732e-06
RPN2,3.801300181883837e-05,6.197463290059266e-06,0.0004059847229598,4.072856054393216e-05,6.871989967850807e-05,8.078868386343662e-05,4.376672389008475e-05,9.16570694476282e-05,1.8470674723305328e-06,0.0,1.3334355790459496e-06,1.889207215028329e-05,1.4609670422005307e-05,1.293232879554044e-05,9.389230789997616e-05,0.0001013626517053,5.98919099956813e-05,6.027082646870162e-05,2.2786357764135115e-05,1.0190464628067812e-05,0.00013397077065,2.780577425004876e-05,2.1082724774174435e-05,9.534529794463924e-06,1.926482651900288e-05,2.702944503900658e-05,0.0001441190568002,0.000158225464813,2.61063943174894e-05,2.1907211985653127e-05,2.979003701190652e-05,0.0,7.179199861530101e-05,1.2337897427412875e-05,6.395820744786955e-05,3.889478842457796e-05,1.8197079247673672e-05,1.6778855824964022e-05,2.1801673729749486e-06,2.1482310832409743e-05,2.789020865259549e-05,0.0,1.1050403116366848e-05,7.644051395271758e-05,8.25491914610566e-05,1.607091453355707e-05,6.125297689012668e-05,2.7648667844640934e-06,9.80158964737204e-05,1.6636926658261847e-05,0.0001204990919879,4.53100842065496e-05,3.00188916518788e-05
MPC2,0.0001553407002924,5.047125045322809e-05,0.0010425931928479,0.0003879127015835,0.0006455861732406,0.0005260316142878,0.0004234595545802,0.0006526281452792,0.0006475220392084,0.0001262228838482,0.0004730052718412,0.0005049635443083,0.0004698593161972,0.0002930140053489,0.0006724534352812,0.0006023344198003,0.0005671321734165,0.0005773286261612,0.0004387529404579,0.000155757204496,0.000412581403218,0.0003804948313321,0.0001735560299204,0.0002129238677414,9.857031845920284e-05,9.355772512388428e-05,0.0005680873880214,0.0005302675612309,0.0002743437660481,0.0001853563637517,0.0002048791837909,0.0001362311408728,0.0009598433090234,0.0005263240095785,0.0008764842094827,0.0006551279103687,0.0004398499173229,0.0003987185930947,0.0012709405503315,0.0007538796880272,0.0006339946719467,0.0006168355371318,0.0007330142455126,0.0008654571999378,0.0012139615484734,0.0009120996773681,0.0009732475766055,0.0009995207998467,0.0006848628362056,0.0006496519186853,0.001214092280812,0.0005708663502782,0.0004429819080081
CHCHD3,0.0003417169366196,0.0001339022075648,0.0013332142823563,0.0004184083964748,0.0006344933606915,0.0005017693278266,0.000485612225917,0.000811016600122,0.0005855537535573,0.0002243891545376,0.0005534819814307,0.0004755894934261,0.0003327677562648,0.0003228656742428,0.0007863762809433,0.0006769920945956,0.0007905345194993,0.000714853741369,0.0004171296289138,0.0002129692772721,0.0005287099076028,0.0003504460034927,0.000298328473436,0.0002234274469834,0.0002509799622875,0.0001749044165042,0.0006527862506794,0.000517222506126,0.0003400562387832,0.000248709673164,0.0002772783485147,0.0001220095149003,0.0006349706607551,0.0002270307111798,0.0004582611431645,0.0005125626119828,0.0003032642122373,0.0002658598419623,0.0006676837902152,0.0004032952351524,0.0003136331986658,0.0002114418824439,0.0005983015373683,0.0008805307845347,0.0004049194227401,0.0002190376636392,0.0006256262672977,0.0006371830271212,0.0008392026542342,0.000545399696853,0.0005829283398654,0.0006291398963731,0.0006483836480958
GANAB,6.745046468091091e-07,0.0,3.6759608916648215e-05,4.69510823995824e-06,1.458582022443905e-05,9.27309882134704e-06,4.496053290350779e-06,1.6400253658109676e-05,4.544309592339122e-07,1.4537420497693455e-06,4.829770329112496e-06,1.921477469718e-06,0.0,0.0,1.9306807267393657e-05,6.978113063501663e-06,1.5327297309383363e-06,1.969187813612751e-06,0.0,3.6407231854163225e-07,1.8604537568941466e-05,5.1853906378933785e-06,4.325046272662331e-06,2.200462334307285e-06,5.13991475343384e-06,1.0813201288254873e-06,2.286160332509885e-05,2.046228711824504e-05,5.192457682631869e-06,3.73453791306616e-06,3.2403594269503976e-06,0.0,2.1702776292614995e-05,1.4399943225851108e-06,1.2847758394905882e-05,3.6077529967579854e-06,1.3889997112092024e-06,1.6286536956048967e-06,4.4927051963537e-06,1.6101520752423147e-06,5.176954822972315e-06,0.0,4.196256361852726e-06,2.327907722454708e-05,3.5078787744244914e-05,5.045129914762652e-06,8.63265460022984e-06,9.473012253137451e-06,2.2543742903737907e-05,3.628738010230567e-06,3.2032475264798824e-05,9.735407700851951e-06,1.2480703621072948e-05
SYNC,7.471320120271925e-06,7.477907626685064e-07,5.30134907890048e-05,7.87271027103103e-06,2.2633826032964785e-05,1.0821647822242582e-05,2.103537210952484e-05,2.055180161243123e-05,1.0245501123754058e-05,3.411531133319921e-06,1.044988669398514e-05,3.628252895951386e-06,2.647019534678854e-06,3.330564161759853e-06,3.793002403481386e-05,2.213514908539688e-05,1.90154256821048e-05,1.756070809877726e-05,7.20124161692015e-06,0.0,5.357589669648704e-05,6.925160821303417e-06,8.404486070713752e-06,2.7940377894409302e-06,4.0640504277008135e-06,5.721222454636897e-07,3.65622724690761e-05,4.271857511586236e-05,5.241954071412104e-06,2.314425014434953e-06,5.192156002510655e-06,3.9615147780842655e-06,2.8365790277502547e-05,3.352497119422696e-06,6.6343819176359954e-06,1.0643353311740177e-05,3.503833383167891e-06,1.4784243010206795e-06,1.2991112129455296e-05,3.356430989948242e-06,9.097681048865663e-06,1.6646275253841416e-06,4.858068350002853e-06,3.380345163972428e-05,2.4313541671943816e-05,1.1680186221230629e-05,1.054767891040775e-05,1.0013538155328636e-05,1.3195666715840602e-05,5.858635498663496e-06,2.476720243867936e-05,7.124899754289926e-06,1.296053987324406e-05
LDAF1,3.472934187461034e-05,6.667333385989251e-06,0.0001984660998543,0.0,3.0303828346118343e-05,5.724200117829887e-05,3.758081468441765e-05,1.650813529160132e-05,8.965528774936727e-06,0.0,0.0,0.0,4.078191707114699e-06,6.0004094104497264e-06,6.271877332739021e-05,3.684076292371717e-05,1.5480065454603584e-05,3.467067140159311e-05,9.020954088587411e-06,0.0,7.366786016606801e-05,0.0,0.0,6.808528287532467e-06,5.501044950267256e-06,6.741351312772032e-06,4.1059496167807525e-05,5.2596571186738914e-05,0.0,1.3174685732262488e-05,5.448092803402098e-06,0.0,0.0001162078358509,9.14645808045825e-05,4.5586874623641056e-05,4.00883890322414e-05,2.150034928214399e-05,2.002986729409113e-05,4.155319256036019e-05,2.559125016120912e-05,4.029945654867862e-05,2.990622931528652e-05,1.7588170746198452e-05,0.000184115374593,0.0002642460910355,6.166493540649731e-05,0.0001964408239293,0.0001647589714888,9.79962233019774e-05,8.033614139678463e-05,0.0003521070645488,0.0001299398083121,7.845207914000325e-05
